time,p,T,Tve,rho
0.004892,35827.6,298.15,348.432,0.404869
0.004894,35827.1,298.15,348.432,0.404862
0.004896,35826.5,298.15,348.432,0.404856
0.004898,35825.9,298.15,348.432,0.40485
0.0049,35825.3,298.15,348.432,0.404843
0.004902,35824.8,298.15,348.432,0.404837
0.004904,35824.2,298.15,348.432,0.40483
0.004906,35823.6,298.15,348.432,0.404824
0.004908,35823.1,298.15,348.432,0.404817
0.00491,35822.5,298.15,348.432,0.404811
0.004912,35821.9,298.15,348.432,0.404804
0.004914,35821.4,298.15,348.432,0.404798
0.004916,35820.8,298.15,348.432,0.404792
0.004918,35820.2,298.15,348.432,0.404785
0.00492,35819.7,298.15,348.432,0.404779
0.004922,35819.1,298.15,348.432,0.404772
0.004924,35818.5,298.15,348.432,0.404766
0.004926,35818,298.15,348.432,0.40476
0.004928,35817.4,298.15,348.432,0.404753
0.00493,35816.8,298.15,348.432,0.404747
0.004932,35816.3,298.15,348.432,0.40474
0.004934,35815.7,298.15,348.432,0.404734
0.004936,35815.1,298.15,348.432,0.404728
0.004938,35814.6,298.15,348.432,0.404721
0.00494,35814,298.15,348.432,0.404715
0.004942,35813.4,298.15,348.432,0.404709
0.004944,35812.9,298.15,348.432,0.404702
0.004946,35812.3,298.15,348.432,0.404696
0.004948,35811.8,298.15,348.432,0.40469
0.00495,35811.2,298.15,348.432,0.404683
0.004952,35810.6,298.15,348.432,0.404677
0.004954,35810.1,298.15,348.432,0.404671
0.004956,35809.5,298.15,348.432,0.404664
0.004958,35809,298.15,348.432,0.404658
0.00496,35808.4,298.15,348.432,0.404652
0.004962,35807.9,298.15,348.432,0.404645
0.004964,35807.3,298.15,348.432,0.404639
0.004966,35806.7,298.15,348.432,0.404633
0.004968,35806.2,298.15,348.432,0.404627
0.00497,35805.6,298.15,348.432,0.40462
0.004972,35805.1,298.15,348.432,0.404614
0.004974,35804.5,298.15,348.432,0.404608
0.004976,35804,298.15,348.432,0.404602
0.004978,35803.4,298.15,348.432,0.404595
0.00498,35802.9,298.15,348.432,0.404589
0.004982,35802.3,298.15,348.432,0.404583
0.004984,35801.8,298.15,348.432,0.404577
0.004986,35801.2,298.15,348.432,0.40457
0.004988,35800.7,298.15,348.432,0.404564
0.00499,35800.1,298.15,348.432,0.404558
0.004992,35799.6,298.15,348.432,0.404552
0.004994,35799,298.15,348.432,0.404545
0.004996,35798.5,298.15,348.432,0.404539
0.004998,35797.9,298.15,348.432,0.404533
0.005,35797.4,298.15,348.432,0.404527
